,username,description,profileUrl,location,website
1129,plibin,Co-founder and CEO of All Turtles and mmhmm. Co-founder and former CEO of Evernote. Generally enthusiastic.,https://twitter.com/plibin,"Fayetteville,AR",http://mmhmm.app
1130,upixmusic,"Believe in U :) President & CEO, and one of the Founders, #tech #app  Paying it forward! #entrepreneur #savealife #startups #allthingsgreat #abetterworld",https://twitter.com/upixmusic,"Fayetteville,AR",http://eyescaninc.com
1131,Keith_Humphrey,"CEO @Jet_AirWerks, Navy Veteran, Military and Veteran Advocate, Gold Star Family, Kansas Board of Regents (PTEA), screenwriter, sober, Dad & PopPop to many",https://twitter.com/Keith_Humphrey,"Fayetteville,AR",http://keithhumphrey.me
1132,TaraMartinEDU,Educator | Admin | Coach | Author: Be REAL & #Cannonballin | International Speaker | @dbc_inc PR & Media Director | #BookSnaps founder | #REALedu @BookSnapsREAL,https://twitter.com/TaraMartinEDU,"Fayetteville,AR",http://www.tarammartin.com/links
1133,montanasports,Montana's Sports Leader #mtscores IG: instagram.com/montana.sports/ YT: youtube.com/c/MontanaSports,https://twitter.com/montanasports,"Fayetteville,AR",http://www.montanasports.com
1134,GregLeding,"Dad, husband, state senator for Fayetteville. Senate Minority Leader for the 94th General Assembly.",https://twitter.com/GregLeding,"Fayetteville,AR",https://gregleding.com
1135,anniegowen,"National correspondent for The Washington Post, based in the Midwest. India Bureau Chief 2013-2018. Jayhawk forever.",https://twitter.com/anniegowen,"Fayetteville,AR",https://www.washingtonpost.com/people/annie-gowen/?utm_term=.5dcc9731c7fc
1136,SmartyMarty1126,"Author☠Horror afficionado😈My 2nd novel, Wolffs Haven just released!😱 Happily married😁I ❤ Marty🐶",https://twitter.com/SmartyMarty1126,"Fayetteville,AR",http://terriharrington.com
1137,karelynnaspacek,Author of Queen of Swords - Threads of Blood & Silk - Illustrator - cat lover - gardening lover - photographer,https://twitter.com/karelynnaspacek,"Fayetteville,AR",https://www.amazon.com/gp/product/B095CTLYHK
1138,kansasauthor,"Love wine cellars & love sinners but hate their sins. Conservative Catholic, award-winning author. MAGA: Trump/DeSantis ideal ticket. Pray for our nation. 🚫DMs",https://twitter.com/kansasauthor,"Fayetteville,AR",http://www.Tom-Mach.com
1139,AuthorBertEdens,"Author & Editor. HWA member. Obsessed with puns, Corgis, Oxford commas, & ellipses... Hubs to the gorgeous @HisHeartworm ♥️ #Syn7 #Ailurus #ProjectFairytale",https://twitter.com/AuthorBertEdens,"Fayetteville,AR",http://www.authorbertedens.com
1140,WodkeHawkinson,"We are writing duo PJ & Karen, producing works under the name Wodke Hawkinson, tweeting mainly about our books & those of other indie authors. #ASMSG",https://twitter.com/WodkeHawkinson,"Fayetteville,AR",http://wodke-hawkinson.com/
1141,Ann_Sieg,"Author, The Renegade Network Marketer; The Attraction Marketer's Manifesto&The Seven Great Lies of Network Marketing & creator of the E-Commerce Business School",https://twitter.com/Ann_Sieg,"Fayetteville,AR",http://www.ecommercebusinessschool.com
1142,CoachJimmyDykes,Husband and dad is who I am. Follower of Jesus. Basketball analyst for ESPN. Author of “The Film Doesn’t Lie “. Host of the Coach Me Up Podcast,https://twitter.com/CoachJimmyDykes,"Fayetteville,AR",http://CoachJimmyDykes.com
1143,PaulTesori,1-Sinner saved by Jesus 2-PGA Tour Caddie for Webber 3-Founder w/ @mrstesori of @tesorifamilyfdt 4-Proud Daddio of Alexis & Isaiah. 5-Gator Grad 🐊,https://twitter.com/PaulTesori,"Jacksonville,FL",http://tesorifamilyfoundation.org
1144,DaBlackPope,Founder and President of The Love-Alive Charity Inc. Former WWE Superstar and Impact Wrestling Commentator. For Appearances contact ElijahBookings@aol.com.,https://twitter.com/DaBlackPope,"Jacksonville,FL",http://love-alive.org
1145,andrewconnell,"Dad, husband, web & cloud developer, auto racing/space/tech enthusiast, Microsoft MVP, & founder of @voitanos.",https://twitter.com/andrewconnell,"Jacksonville,FL",http://www.andrewconnell.com
1146,SportsBizMiss,"#SportsBiz for Forbes | Founder, Business of College Sports | Adjunct Professor at @UF | Recovering atty | NIL obsessed | Author",https://twitter.com/SportsBizMiss,"Jacksonville,FL",https://linktr.ee/SportsBizMiss
1147,AngieNixon,"FL State Rep, Dist. 13 | Mother of @MoxieGirlComics & Founder of moxiemcgriff.com | Community Organizer | Political Junkie | Proud @UF Gator Grad",https://twitter.com/AngieNixon,"Jacksonville,FL",https://secure.actblue.com/donate/reelectangie
1148,SocialMediaMo,Love discovering new opps & learning via Social Media. Founder/CEO of BryteIT.com - Co-Founder/CTO of Bryte Payment Solutions bryteps.com,https://twitter.com/SocialMediaMo,"Jacksonville,FL",http://Bryteps.com
1149,GainesvilleSun,News and entertainment information leader focused on communities in and around Alachua County.,https://twitter.com/GainesvilleSun,"Jacksonville,FL",http://www.gainesville.com
1150,FISGlobal,"FIS™ (NYSE: FIS) is a global leader in technology and solutions that advance the way the world pays, banks and invests.",https://twitter.com/FISGlobal,"Jacksonville,FL",http://www.fisglobal.com/
1151,Ned_James2,Marketing Leader | Digital Marketing | Product Marketing | Content Marketing | Social Media | Sales Enablement | Messaging | Lead Generation | Martech | SEO/SEM,https://twitter.com/Ned_James2,"Jacksonville,FL",http://www.linkedin.com/in/NedJames1
1152,shawnwigg,VP of Curriculum | Dir of School Improvement | Dir of K-12 Math | Curriculum Innovation Leader | EdTech Junkie | District T.O.Y. | Views here are my own,https://twitter.com/shawnwigg,"Jacksonville,FL",
1153,YoungCash,"IM A MAN OF GOD, AND IM A G TOO LET THAT BE KNOWN. IM A NAPPY BOY ARTIST & LEADER OF DA #WINMOVEMENT. 
-FOR BOOKING- THEWINCEO@GMAIL.COM 3107297655",https://twitter.com/YoungCash,"Jacksonville,FL",http://NAPPYBOYONLINE.COM
1154,N2InformaticsRN,"Chief Innovation Officer @ClearsenseLLC advancing healthcare with an affordable, secure cloud, multi-tenant  Healthcare Data Ecosystem.",https://twitter.com/N2InformaticsRN,"Jacksonville,FL",http://www.clearsense.com
1155,FrazierBen,"Journalist, Community organizer, Activist, Motivational Speaker, Inshore Charter boat Captain and Outdoorsman.
#northsidecoalitionofjacksonville",https://twitter.com/FrazierBen,"Jacksonville,FL",http://northsidecoalitionofjacksonville.com
1156,WJXTvic,"News Anchor / Investigative Reporter, @wjxt4. VP, Florida Assoc. of Broadcast Journalists. DJ. Photographer. @UFJSchool grad. Jesus follower.",https://twitter.com/WJXTvic,"Jacksonville,FL",http://Instagram.com/vicmicolucci
1157,DonnaDeegan,Proud Jax native. Award-winning journalist. Philanthropist. Author. Marathoner. Wife to the Weatherman. Mom. Change agent. Candidate for Mayor. #ChangeForGood,https://twitter.com/DonnaDeegan,"Jacksonville,FL",https://donnaformayor.com
1158,ScottyTidwell,President at @WeAreStoried & SVP at @WeAreEnthusiast ~ Advisory Board @GamerAdvantage ~ Golf Member @HammockResort,https://twitter.com/ScottyTidwell,"Jacksonville,FL",
1159,ArmandAuthor,⌨Author. 🔫Crime Thrillers. ⚾Baseball. 🤘Metal. 💀Horror. 🧟Zombies. 🎙Podcaster. No discernible order. All my books: amazon.com/Armand-Rosamil…,https://twitter.com/ArmandAuthor,"Jacksonville,FL",https://armandrosamilia.com
1160,JonGordon11,"14x Best-selling author of 27 books including Energy Bus, Power of Positive Leadership, The Garden. Clients:Rams, Clemson FB, TB Lightning, Dell, Snap, Heat.",https://twitter.com/JonGordon11,"Jacksonville,FL",http://www.JonGordon.com
1161,NealShusterman,"Author of a bunch of books like CHALLENGER DEEP (2015 National Book Award winner), UNWIND, SCYTHE, and more. ROXY, written with my son Jarrod, is out now!",https://twitter.com/NealShusterman,"Jacksonville,FL",http://lnk.bio/NealShusterman
1162,DoctorQMd,"Chair NeuroSurgery @MayoClinic, father, husband, son, scientist, author, public speaker. Join my quest against brain cancer: DoctorQMD.com 🇲🇽 🇺🇸",https://twitter.com/DoctorQMd,"Jacksonville,FL",https://linktr.ee/doctorqmd
1163,JeromeEHudson,Author: 50 Things They Don’t Want You to Know About Trump | Breitbart Entertainment Editor | None of this would be happening if Marty hadn’t bought the almanac.,https://twitter.com/JeromeEHudson,"Jacksonville,FL",https://www.amazon.com/gp/product/0063027658/?tag=breitbart035-20
1164,johnchick97,"Catholic Man, Husband, Father of 10. Become ON 🔥, FIT, & FREE; w Jesus Christ ✝️! Author & Director of Prison Ministry. 12 yrs NFL/CFL. T1D 🏆",https://twitter.com/johnchick97,"Jacksonville,FL",
1165,JFKii,"CEO @InclusionScore | Author #Inclusionism ≥
Lecture @TerryCollege | 1st✊🏽🏳️‍🌈For🇺🇸Congress
Institution @KeithInstitute | Harlem Ambassador",https://twitter.com/JFKii,"Augusta,GA",http://jamesfeltonkeith.com
1166,stewartdantec,📚Author: Shoutin' In The Fire: An American Epistle. ❤️ I love my family ✨ Spiritual wisdom for everyday people. request: @blueflowerarts,https://twitter.com/stewartdantec,"Augusta,GA",https://www.penguinrandomhouse.com/books/672938/shoutin-in-the-fire-by-dante-stewart/
1167,ryandohrn,"Motivational speaker, 28-year sales and marketing strategist, Emmy winner, best selling author. Featured by CNN, Forbes, USA Today.",https://twitter.com/ryandohrn,"Augusta,GA",http://RyanDohrn.com
1168,RevBooyah,"Entrepreneur, CEO, Data Scientist, Big Data, Machine Learning, AI, Programmer, Black Belt, and Family Man, based in Albuquerque. PredictionMarketing.com",https://twitter.com/RevBooyah,"Albuquerque,NM",http://www.stevecook.net/
1169,RichardRohrOFM,"Franciscan friar, author, and teacher. Founder of the Center for Action and Contemplation in Albuquerque, NM. @CACRadicalGrace",https://twitter.com/RichardRohrOFM,"Albuquerque,NM",https://cac.org
1170,GovGaryJohnson,"Official Twitter of Gov Gary Johnson former two-term Gov of New Mexico former Presidential nominee. Founder Our America Initiative.
oaichange.com",https://twitter.com/GovGaryJohnson,"Albuquerque,NM",
1171,_bolivian,founder of @felinefiendz & @fndzlabs,https://twitter.com/_bolivian,"Albuquerque,NM",https://www.fiendz.io
1172,robertegger,"Founder @DCCK, Founding @WCKitchen Board Member. @BeardFoundation Humanitarian. @StateDept Culinary Corp Member. BadAss Mofo. Elder Ally.",https://twitter.com/robertegger,"Albuquerque,NM",
1173,LPT365,Founder of @LPTStrategies | @SandiaLabs Chief Diversity Officer | @AspenInstitute @NMAAHC @INSAlliance Ambassador | Follows/Mentions/RTs≠Endorsements,https://twitter.com/LPT365,"Albuquerque,NM",https://instagram.com/LPT365/
1174,IfeomaOzoma,Founder & Principal of Earthseed | Co-sponsor of Silenced No More Act | Creator of Tech Worker Handbook | Transparency in Employment Agreements | Ē-foam-ah,https://twitter.com/IfeomaOzoma,"Albuquerque,NM",http://techworkerhandbook.org
1175,PamelaYellen,I’m a financial security expert and founder and President of Bank On Yourself. Follow me for financial advice without taking unnecessary risk.,https://twitter.com/PamelaYellen,"Albuquerque,NM",http://www.BankOnYourself.com
1176,JNSmall,Founder MemoryWell | TIME magazine contributor | Author of Broad Influence amzn.to/1OJPCJ0,https://twitter.com/JNSmall,"Albuquerque,NM",http://www.memorywell.com
1177,kellyhowell,"6-Time National Bestselling Audio Author, Founder and creator of Brain Sync",https://twitter.com/kellyhowell,"Albuquerque,NM",https://www.brainsync.com
1178,mediatwit,"Advisor + Consultant supporting local news for @Knightfdn, @NMLocalNews, founder of @MediaShiftorg, newish New Mexican",https://twitter.com/mediatwit,"Albuquerque,NM",https://www.linkedin.com/in/marklglaser/
1179,brendadrake,NY Times bestselling author of YA Fiction. #PitchWars & #PitMad founder. Rep’d by @petejknapp. Fueled by coffee ☕️ she/her,https://twitter.com/brendadrake,"Albuquerque,NM",http://brendadrake.com
1180,jjcousins,"Founder of MBA-ASAP.com I post messages that remind you of the person you want to be, the behavior you want to adopt, and the life you want to live.",https://twitter.com/jjcousins,"Albuquerque,NM",http://www.mba-asap.com
1181,tracysestili,Marketing Leader @Intellimize. Tweets are my own. #growthmarketing #ABM #conversionrateoptimization #pickleball #emailgeek #BlackLivesMatter,https://twitter.com/tracysestili,"Albuquerque,NM",
1182,marketminute,"Chief Strategist MarketGauge Fin Pub, partner MGAMLLC Tactive, Author Plant Your Money Tree-Former NY Commodities Exch member/Media expert/Creator Eco Mod Fam",https://twitter.com/marketminute,"Albuquerque,NM",http://www.marketgauge.com
1183,PamellaNeely,Business Book Ghostwriter #bookghostwriter | Content Marketing Strategist | Award-Winning Journalist | Content Writing Coach | Email Newsletter Enthusiast,https://twitter.com/PamellaNeely,"Albuquerque,NM",https://PamNeely.com
1184,AReeceAuthor,Author with Limitless Publishing-THE DELUCA FAMILY amzn.to/38lfVlC  #limitlessbooks #RRBC #ASMSG #YA #Romance Will work for puppies.,https://twitter.com/AReeceAuthor,"Albuquerque,NM",http://www.amyreeceauthor.com/
1185,davidfrawleyved,"Pandit Vamadeva Shastri, Vedacharya, author of over forty books, Yoga, Ayurveda and Vedanta, D.Litt., Padma Bhushan recipient, views personal",https://twitter.com/davidfrawleyved,"Albuquerque,NM",http://www.vedanet.com
1186,jhalifax,"Buddhist teacher, author, social activist, anthropologist, Abbot: Upaya Zen Center",https://twitter.com/jhalifax,"Albuquerque,NM",http://upaya.org
1187,ErwanLeCorre,"Teacher, author, father, natural lifestyle OG. 2x CMAS 🇺🇸 Static Breath-holding Record Holder. @BreathHoldWork @MovNat @NaturalMovement link to e-course 👇🏼",https://twitter.com/ErwanLeCorre,"Albuquerque,NM",https://www.breathholdwork.com
1188,J_CameronLive,Author of 40 books including The Artist's Way. Latest adventure: Julia Cameron Live - online video courses based on The Artist's Way and The Right to Write.,https://twitter.com/J_CameronLive,"Albuquerque,NM",
1189,Latesha_Byrd,"Executive Coach, Speaker & Talent Advisor to high growth start ups. CEO @goperfeqta | Creator @career_chasers | Professor @ncatsuaggies #DST (she/her)",https://twitter.com/Latesha_Byrd,"Charlotte,NC",http://goperfeqta.com
1190,kivilm,"Founder and CEO of Nonprofit Marketing Guide, @npmktgd. Writer, vegetarian, gardener, baker, progressive. Transplanted Berkeley girl living in the rural South.",https://twitter.com/kivilm,"Charlotte,NC",http://www.nonprofitmarketingguide.com/blog
1191,melaniewho,"gospel music multi-media girl, ceo&founder of gospelflava.com, stellar award nominated drive-time host Praise 100.9,wife,mommy,lover of God,good food&fly shoes!",https://twitter.com/melaniewho,"Charlotte,NC",
1192,StewartHaasRcng,"Stewart-Haas Racing is the title-winning NASCAR team co-owned by @TonyStewart and Gene Haas, founder of @Haas_Automation.",https://twitter.com/StewartHaasRcng,"Charlotte,NC",http://www.stewarthaasracing.com
1193,ThomasDavisSDTM,"Love God, Love my family, Love my life; Founder of @tdddf, UGA Alum, Former Carolina Panther, Former LA Charger, Former Washington Football Teamer!",https://twitter.com/ThomasDavisSDTM,"Charlotte,NC",
1194,INDIEbusiness,Insurance for Makers. Coaching + resources to help you grow a profitable business and enjoy success on your own terms. #joinindiebusiness Founder: @donnamaria,https://twitter.com/INDIEbusiness,"Charlotte,NC",https://www.indiebusinessnetwork.com/join
1195,MsBiancaAK,Mom. World Record Holder. Olympian. World Champion. Hook 'Em. Mississippi. Dream BIG. #BKTrackStars CEO: @bktrackstars Founder: @bkfgives IG: MsBiancaAK,https://twitter.com/MsBiancaAK,"Charlotte,NC",http://www.bkfgives.org
1196,maxpapis,"DOUBLE Daytona 24H Winner, IMSA Champion,NASCAR,CART, Le Mans, INDY500, F. Monza , M+M dad TP hubby @mpi_innovations founder OPINION R MY OWN",https://twitter.com/maxpapis,"Charlotte,NC",http://www.maxpapis.com
1197,DougHerbert,"Doug Herbert @NHRA top fuel Racer, 4x Top Fuel Champion, Founder of @putonthebrakes Charity 501(c)(3) in memory of my sons Jon & James",https://twitter.com/DougHerbert,"Charlotte,NC",http://www.dougherbert.com
