username,bio,profile_url,website,location,followers_count
DailyHI3Chibi,"This account posts Honkai Impact 3 meme, videos, thoughts about Honkai contents and more.",https://twitter.com/DailyHI3Chibi,,Việt Nam,27981
SinopecNews,"The official account of Sinopec, China's leading energy and chemical company.",https://twitter.com/SinopecNews,http://www.sinopec.com/listco/en/,Beijing,184572
WildHoney808,"🔥Born to be Wild❤ Sicilian/Austrian, 🌈 Hawaiian at heart!Sarcasm is my first language! Red-pilled,pure-blooded Dead-head IG:808wildmountainhoney @HoneyWild13",https://twitter.com/WildHoney808,,Hawaii,32004
hawillisdc,"home contractor, artist, dj, ex-cap hill researcher, academic, pre-modern MENA historian etc. resident renaissance human. dc or nothing/free palestine 🇵🇸 📿",https://twitter.com/hawillisdc,https://cash.app/$DJFranzia,My bag,15918
tempura_person,"| comms: tempura-person.carrd.co
| fanart: #cedraRT 🍤 | lewds: #tentussy 🦐
| pfp: me | header: @Zarasaru",https://twitter.com/tempura_person,https://linktr.ee/tempura_person,マレーシア,23369
KW7MD8FEWT7lMXx,An apple a day keeps the doctor away.,https://twitter.com/KW7MD8FEWT7lMXx,https://www.youtube.com/channel/UCoTPqHRmleube2CTt9xyodg/featured,Taiwan,74586
johankyle_,"always sleepy, never asleep 🫠 lover of the arts 🎨 | creator of OJK | Sony Music artist | designer, filmmaker— have a good day :)",https://twitter.com/johankyle_,https://www.instagram.com/johan__kyle/,Taguig City,55236
tongbingxue,"Visuals of Greater China. Run by Tong Bingxue仝冰雪, Collector & Historian, Author: History of Photo Studios in China, A Life in Portraits. DM open.",https://twitter.com/tongbingxue,https://instagram.com/Visuals_china,Beijing,85141
BlueChipClub_,"👑 The premier Blue Chip community for big players. Unlock amazing rewards while learning from experienced, high-value traders. Founder @lucky_eth__",https://twitter.com/BlueChipClub_,https://discord.gg/blue-chip-club,Hong Kong,12417
MelGohCNA,Malaysia Bureau Chief @ChannelNewsAsia,https://twitter.com/MelGohCNA,http://www.channelnewsasia.com,KL,94228
ShibaniMahtani,"international investigate correspondent @washingtonpost, writing a book on 🇭🇰 Singapore native, dumpling enthusiast shibani.mahtani@washpost.com",https://twitter.com/ShibaniMahtani,,Hong Kong,26386
ibrahimsaninet,"Anchor & Senior Current Affairs Editor at @501awani & Executive Producer at @astroonline. Alum @bfmradio, @CIMBMalaysia and @CIMBNiaga. KENMS 2008 @OfficialIIUM",https://twitter.com/ibrahimsaninet,https://www.ibrahimsani.net,"Kuala Lumpur, Malaysia",36214
kenisalim,Founder/Chief Technologist @nanoSkunkWorkX | Creator of game-changing nanotech devices | Engages with courageous people,https://twitter.com/kenisalim,http://www.amanisalim.com,The East and The West,10848
InfoFortniteES,"Tu cuenta de información más completa e instantánea acerca de Fortnite. Noticias, novedades, filtraciones, vídeos... ¡También Salvar El Mundo!",https://twitter.com/InfoFortniteES,https://discord.gg/BBAxWEF,España,114157
trungbaotr,"photographer, visual composer 💭 
foundation.app/trungbaotr superrare.com/trungbaotr",https://twitter.com/trungbaotr,,Việt Nam,50721
jcpunongbayan,"Filipino economist. Asst Prof, @upsediliman. Columnist, @rapplerdotcom. Author, #FalseNostalgia (@ateneopress). Co-founder, @UsapangEcon. Views are my own.",https://twitter.com/jcpunongbayan,https://linktr.ee/jcpunongbayan,Metro Manila,78119
OurTemples,"Our Temples Our Pride Our Right Foundation

I tweet not for entertainment. Twitter is an important social media to share imp. info for consumption and action.",https://twitter.com/OurTemples,http://NamKovil.in,"Srirangam, Trichy ",16187
nikakmal00,"#AbangResume | Berkongsi tip, teknik dan isu cari kerja | Buku Panduan Cari Kerja Komprehensif dan Terbukti Berkesan  👉🏼 bit.ly/PSTEdisiKemasK…",https://twitter.com/nikakmal00,,Kuala Lumpur,47803
swasikavjoffl,Actor - Indian film industry,https://twitter.com/swasikavjoffl,,"Kerala, India",86487
anikhaofficiaI,Actor,https://twitter.com/anikhaofficiaI,,"Kerala, India",70525
AntonHand,H3VR • Strange Firearm Collector • Proud Commiefornian • Foodie • He/Him/Tired • Anton@rustltd.com • mastodon.gamedev.place/@antonhand,https://twitter.com/AntonHand,https://store.steampowered.com/app/450540,Lost Angeles,11478
teddycasino,"Former Bayan Muna congressman, activist, father of two.",https://twitter.com/teddycasino,http://www.teddycasino.wordpress.com,Philippines,51716
R_jhaa,"video creator

Radhe radhe 🙏",https://twitter.com/R_jhaa,,"Bihar, India",21114
Odogwu_cc,Physiotherapist|Low-budget Activist|Ghost-writer|Thinker|Igbo|Lover of History|Ndidi FC|LCFC🦊| OBIdient,https://twitter.com/Odogwu_cc,,Unknown,24221
nolongerskek,"Empathy,logic,and having the basic decency as a human being.",https://twitter.com/nolongerskek,,Malaysia,10414
nicky_blender,Multimedia Engineering 🖥️ I love modeling in Blender 🎨 I have a YouTube channel where I teach modeling in Blender ✨ Header made by me 😋,https://twitter.com/nicky_blender,https://nickyblender.gumroad.com/,España,41501
baabaathegreat,Writer/Director • #WarriorNun #GetEven #ADiscoveryOfWitches • #CriticsChoiceAwardsNominee #BaftaElevate #BaftaBreakthroughBrit #BaftaNominee • United Agents/CAA,https://twitter.com/baabaathegreat,https://m.imdb.com/name/nm1016069/,LDN,10367
ItzKrrish_,Proud FAN of @actorvijay & Anirudh - தமிழன் - @ActorVijayFC Admin - #AlluArjun - SK - Designer - Series Freak - #Vijayism | Telegram : t.me/KrrishPixels,https://twitter.com/ItzKrrish_,https://www.instagram.com/krrishflix/,Sri Lanka,32371
Azfarheri,"Lifestyle Content Creator & Youtuber, owner @nyalahq Scented Candle 🕯",https://twitter.com/Azfarheri,https://www.youtube.com/channel/UCisnEagEeDGSsqEENLaNFJQ,Malaysia,1559049
kurodukimajaja,hello I'm illust from taiwan :D Gmail:creamputin@gmail.com,https://twitter.com/kurodukimajaja,https://www.pixiv.net/member.php?id=8956220,"Taoyuan County, Taiwan",252325
alexberesfordTV,"TV Presenter, Weatherman and All Star Musical Champion 2022. @EmpireFightingC Ambassador. Management: alex@intertalentgroup.com",https://twitter.com/alexberesfordTV,https://www.instagram.com/alexberesfordtv/,Where the sun does shine,241298
HazeV7,"Smol bun with big dreams | Full time artist | Like to doodle my thought  Creator of Rosune and The Lurker species.
Fanart :#HazeVFanArt
Rosune :#Rosune",https://twitter.com/HazeV7,https://hazethefifth.carrd.co/,south east asia,15692
Armand_Gman,"🇵🇭 Animator, Artist, Aspiring Voice Actor, A pure Dingus |💚 @ensunmada 💚 | Biz stuff: pringusthemcdingus@gmail.com | PFP: @kartased",https://twitter.com/Armand_Gman,https://www.patreon.com/PringusMcDingus,Republic of the Philippines,101776
kuyimobile,"🇵🇭 Indie Game Developer | Creator of #MerchTycoon, #IdleStartupInc, #Questkeep | #PlanetArcade🌎🕹 out now! | Working on @AnitoLegendsNFT #indiedev #gamedev",https://twitter.com/kuyimobile,https://linktr.ee/kuyimobile,Manila,36552
PragyaLive,Tv Reporter/Anchor @bstvlive #CuttingChai | Founder- @ultachasmauc | Website- ultachasmauc.com | Ex: @_NationalVoice | @AkashvaniAIR | @DDUttarPradesh,https://twitter.com/PragyaLive,https://www.youtube.com/channel/UCpBajyVrl-EAUJojPFWIG2g/,"Lucknow, India",931915
climateaidil,24. intersectional environmentalist. @yseali fellow. founder of @kolektifiklim. climate justice & ecological wisdom. views are my own. (he/they),https://twitter.com/climateaidil,https://linktr.ee/aidiliman,"kl, malaysia",23446
yemmeow,just me and my 8 cats 🐱🐈‍⬛🐈 (my header is from @itsybitsymin) DM for business inquiries 💌 yemmeow@icloud.com,https://twitter.com/yemmeow,https://linktr.ee/yemmeow,Malaysia,19683
irenaakbar,"Founder @baradari_arts | Formerly, a journalist I Student of the Quran and Islamic history | Wannabe teacher, chef, artist & many other things",https://twitter.com/irenaakbar,http://www.baradariarts.com,"Lucknow, India",54065
_shireenahmed_,"Sports Journalist. J school / RTA Instructor. Wife. Mama. Sr Contributor @CBCSports
'Bend It Like Beckham' Scholar. (she/her) @BurnItDownPod @TorontoMet",https://twitter.com/_shireenahmed_,http://www.shireenahmed.com,Turtle Island,35988
IamAjak,Just follow je ✌🏼 Favourite : Enakmen Jenayah Syariah | Perundangan Keluarga Islam #TakJatuhDitolak #TakMatiDipijak #TetapHidupWalauDicampak,https://twitter.com/IamAjak,http://instagram.com/iam_ajak,"Selangor, Malaysia",10232
MPTourism,"The official page of Madhya Pradesh Tourism, Govt. of MP.
Dive deep into the air of mystique with each travel destination.
facebook.com/MPTourism",https://twitter.com/MPTourism,http://www.mptourism.com/,"Madhya Pradesh, India",698581
fahmi_fadzil,"Menteri Komunikasi & Digital, MP Lembah Pantai, Pengarah Komunikasi PH, Ketua Penerangan KEADILAN",https://twitter.com/fahmi_fadzil,https://www.facebook.com/Fahmi.Fadzil.1,Kuala Lumpur,207460
ruffleseed,"Co-Founder at The Learning Curve (@stemtrooper), Airgro (@airgrofarms) & Parti Aspirasi Sains Malaysia (@PASSPusat) #GengSains🪐",https://twitter.com/ruffleseed,https://www.linkedin.com/in/ruffleseed,Malaysia,16782
ShanghaiDragons,@OverwatchLeague 2021 Champions 🏆 | #ShanghaiDragons,https://twitter.com/ShanghaiDragons,,"Shanghai, China",121521
officialswick,15x UFC Veteran. Founder/Owner: @AKAThailand Instagram.com/Mike_Swick,https://twitter.com/officialswick,http://AKAThailand.com/nfts,Phuket - Los Angeles,92678
KeralaABVP,||Official Twitter Handle of #ABVPKerala ||,https://twitter.com/KeralaABVP,http://abvpkerala.org,"Thiruvananthapuram, Kerala",16924
rodmagaru,Blogger & Content Creator. ABSCBN PUSH Awards Most Popular Entertainment Blogger! Finance Professional | IMDB/YT/INSTAGRAM: @rodmagaru,https://twitter.com/rodmagaru,https://rodmagaru.com/,Philippines,49501
erintanada,"advocate for farmers, workers, and human rights • progressive lawyer • Deputy Speaker, and Quezon Representative '04-'13 • former LP senatorial candidate 🇵🇭",https://twitter.com/erintanada,,Philippines,45546
surayaror,"📝 writes at ringgitohringgit.com | Financial Activist | Passed CFP, not financial planner | 💪 Feminist | link to website + BUY MY BOOKS 👇",https://twitter.com/surayaror,https://linktr.ee/surayaror,Kuala Lumpur Malaysia,65123
CelinaJaitly,Indian actor | UN Human Rights Equality Champion | Diversity Consultant | Activist | Writer | Ms India | Ms Universe Runners Up | Proud 4th Gen Indian Army |,https://twitter.com/CelinaJaitly,https://www.facebook.com/celina.jaitly,Austria,1002355
risahontiveros,Senator - Para sa kalusugang pangkalahatan! Akbayan Chairperson - para sa magandang laban!,https://twitter.com/risahontiveros,http://www.facebook.com/hontiverosrisa,Quezon City,436422
porinju,"Founder & CEO | Equity Intelligence India Ltd, SEBI Regd Portfolio Manager.
Patriot, Organic Farmer and Value Investor",https://twitter.com/porinju,http://www.equityintelligence.com,Cochin,1293659
ReynaValmores,"Filipino. Woman. Activist. Chairperson of @Bahaghari_PH | 
📧: reynavalmores@gmail.com",https://twitter.com/ReynaValmores,,Republic of the Philippines,21872
natoreyes,"activist, musician",https://twitter.com/natoreyes,http://natoreyes.wordpress.com/,Philippines,26849
khairul_hafidz,"Mr @liyanazainal; Abah Nadhra, Safiya & Ayyan; UNPAD; Founder & Chairman of MedTweetMY; Member of Malaysian Medical Council (MMC); DrPH candidate, UPM; #GGMU",https://twitter.com/khairul_hafidz,https://medtweetmy.com,Malaysia,246516
chedetofficial,Official Account | Former Prime Minister of Malaysia | e-mail: drmahathir@perdana.org.my | facebook.com/tundrmahathir,https://twitter.com/chedetofficial,http://serambichedet.com,Malaysia,1373207
raffymagno,"Executive Director, @angatbuhay_ph | Personal account. Views and opinions are mine.",https://twitter.com/raffymagno,,Philippines,26975
napoleonwii,"Here to express, not to impress. 🪬",https://twitter.com/napoleonwii,http://instagram.com/napoleonwijangco,Manila / Los Angeles,19575
Nuchyfilm,"Film Director : The Blue Hour อนธการ, Malila มะลิลา, Not Me เขา...ไม่ใช่ผม, 
นายกสมาคมผู้กำกับภาพยนตร์ไทย",https://twitter.com/Nuchyfilm,,ประเทศไทย,29336
akosijex,Singer | Actor | TNT All Star Grand Resbak First Runner Up | Face of Kumu | For Bookings: bookjexdecastro@gmail.com,https://twitter.com/akosijex,https://www.instagram.com/akosijex/,Republic of the Philippines,30134
partidazocope,📻 El programa más importante y más influyente de la radio deportiva española a medianoche 😜🎙️ Dirigido por Juanma Castaño,https://twitter.com/partidazocope,https://www.cope.es/programas/el-partidazo-de-cope,España,523994
AkoSiPabloCruz,Taken 👬 | Not open relationship 🚫 | Philippines 🇵🇭 | Opinions are my own and not the views of my employer 👌🏽,https://twitter.com/AkoSiPabloCruz,,Republic of the Philippines,53272
zizannin,"ACTOR, PRODUCER & TRAVELLER - Finance graduate fr DMU Leicester, England. likes & rt doesnt mean i endorse.",https://twitter.com/zizannin,,Kuala Lumpur Malaysia,104855
iampaolodomingo,"Mudrakels Season 1 Nakshie.

Tech. Drag. Film. Dance. Acting. Coffee. @iampaolodomingo on IG and Tiktok. PaoloDomingoVlogs on YouTube.",https://twitter.com/iampaolodomingo,,Philippines,14923
SidBakaria,"President Sahyog Foundation, Environmentalist and Entrepreneur, interested in Space, climate and Politics. founder @thehomestays, @Goarunachal_ , + 25 more",https://twitter.com/SidBakaria,http://instagram.com/siddharthbakariaig,Himachal Pradesh,64322
tkddud632,"Name: Kim Crab (김크랩)🦀
그림쟁이
-Draw cute art✨
/ PPG❤️💙💚

header :@tkddud632
Profile  :@Kuma_Kun9",https://twitter.com/tkddud632,,대한민국,61957
DavidHundeyin,"Founder @WestAfricaWeek. 2023 Distinguished James Currey Fellow, Centre of African Studies, University of Cambridge. #SafeBoxNetwork member. @FbdnStories",https://twitter.com/DavidHundeyin,https://davidhundeyin.com,EMEA,640947
universalmusg,"The official Twitter account for Singapore's leading music company behind @oliviarodrigo, @taylorswift13, @billieeilish, @theweeknd, @conangray & more!",https://twitter.com/universalmusg,http://Instagram.com/universalmusg,Singapore,104486
tanyakanrl,"Menfess bot for sharing about rl things  ✨┆Use Tanyarl or 💚 for trigger • ❝ Pengaduan : @cptanyarl ❞ Operated by @suvpen ⸻ More info, check link👇",https://twitter.com/tanyakanrl,http://tanyarl.site,Indonesia,805928
barudakspapi,"an online diary of papi and Pluto, Apollo, Neptune, Jupiter, Olympus and Piper McLean- OliverAlbusLoki🌈🥀(crossed the rainbow bridge)",https://twitter.com/barudakspapi,http://saweria.co/BarudaksPapi,"Bandung, Jawa Barat",37777
DeltyThe73rd,"DM me for paid promo| loiter lobster| header by: @ric_rkgk | Mainly talking about Gundam, Tokusatsu and vtubers | fb.com/DelteusThe73rd | fb.com/DeltyRepairedIV",https://twitter.com/DeltyThe73rd,https://thronegifts.com/u/deltythe73rd,"Singapore, Singapore",11462
asirisenpai,"Genshin impact artwork ✍️
•Raiden Shogun/Ei simp❤️
|| Don't use my art for print or sell! •
Repost is okay but with Source/credit",https://twitter.com/asirisenpai,https://www.pixiv.net/en/users/67125567,Indonesia,20765
Heraloebss,Dosen Universitas Timeline Indonesia • Owner Of Aresidencia Group Medan • Happy Mommy Squad Medan (Founder) • Save Women Foundation (Members) #HeraLoebs #GGMU,https://twitter.com/Heraloebss,https://www.kompasiana.com/asalkautausaja,"Medan Kota, Indonesia",36815
Popbela_com,Official Account of Popbela.com | A digital media company for Millennials and Gen Z Women in Indonesia | email: hello@popbela.com,https://twitter.com/Popbela_com,http://popbela.com,Indonesia,95121
Muthia911,"One of the most important aspect in democracy is a well-informed electorate. That, my friend, is why I do the News.",https://twitter.com/Muthia911,https://www.instagram.com/muthia911,"Jakarta, Indonesia",27094
colatash,Fourth-year medical student. Founder of Meducational. Constantly trying to improve myself. Cek link untuk cari tau self-development tips 😉,https://twitter.com/colatash,https://linktr.ee/colatash,Indonesia,39873
LVGIF,"‘The trouble is, you think you have time’ - Buddha. DM @kopibucks for paid RT and campaigns. Follow @WVGIF for more thoughts.",https://twitter.com/LVGIF,,"Jakarta Pusat, DKI Jakarta",48792
PartaiSocmed,"Social Media Party | Objectivity, Fairness and Justice for All | Non-Populist Party | Common Sense Party | Empowering People | No = 99",https://twitter.com/PartaiSocmed,,Indonesia,321831
